image,question,answers,answer_type,answerable
VizWiz_train_00001996.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'neosporin'}, {'answer_confidence': 'yes', 'answer': 'neosporin'}, {'answer_confidence': 'yes', 'answer': 'neosporin'}, {'answer_confidence': 'yes', 'answer': 'neosporin'}, {'answer_confidence': 'yes', 'answer': 'neosporin'}, {'answer_confidence': 'yes', 'answer': 'neosporin'}, {'answer_confidence': 'yes', 'answer': 'neosporin for scrapes'}, {'answer_confidence': 'yes', 'answer': 'neosporin first aid antibiotic ointment'}, {'answer_confidence': 'yes', 'answer': 'neosporin'}, {'answer_confidence': 'yes', 'answer': 'neosporin'}]",other,1
VizWiz_train_00018353.jpg,What's in this can?,"[{'answer_confidence': 'yes', 'answer': 'sliced peaches'}, {'answer_confidence': 'yes', 'answer': 'sliced peaches'}, {'answer_confidence': 'yes', 'answer': 'peaches'}, {'answer_confidence': 'yes', 'answer': 'aeghae'}, {'answer_confidence': 'yes', 'answer': 'peaches'}, {'answer_confidence': 'yes', 'answer': 'sliced peaches'}, {'answer_confidence': 'yes', 'answer': 'peaches'}, {'answer_confidence': 'yes', 'answer': 'peaches'}, {'answer_confidence': 'yes', 'answer': 'peaches'}, {'answer_confidence': 'yes', 'answer': 'peaches'}]",other,1
VizWiz_train_00015122.jpg,What is this?,"[{'answer': 'bottle', 'answer_confidence': 'maybe'}, {'answer': 'container', 'answer_confidence': 'yes'}, {'answer': 'cup', 'answer_confidence': 'yes'}, {'answer': 'water bottle', 'answer_confidence': 'maybe'}, {'answer': 'cup', 'answer_confidence': 'yes'}, {'answer': 'pink cup', 'answer_confidence': 'yes'}, {'answer': 'cup', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'water bottle', 'answer_confidence': 'yes'}, {'answer': 'childs cup', 'answer_confidence': 'maybe'}]",other,1
VizWiz_train_00006175.jpg,What is on the front?,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}]",unanswerable,0
VizWiz_train_00014032.jpg,What is the expiration date?,"[{'answer_confidence': 'yes', 'answer': 'not shown'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'cant tell'}]",unanswerable,0
VizWiz_train_00018124.jpg,"Okay, I pulled the camera back a little further. Lets try again, thank you.","[{'answer_confidence': 'maybe', 'answer': 'limited edition gingerbread sitting on sheet'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'limited edition gingerbread light roast'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'gingerbread'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00023810.jpg,Is this a Windows 8 screen?,"[{'answer': 'yes', 'answer_confidence': 'maybe'}, {'answer': 'no', 'answer_confidence': 'yes'}, {'answer': 'i think so', 'answer_confidence': 'maybe'}, {'answer': '8 10', 'answer_confidence': 'maybe'}, {'answer': 'yes', 'answer_confidence': 'maybe'}, {'answer': 'yes', 'answer_confidence': 'yes'}, {'answer': 'yes', 'answer_confidence': 'yes'}, {'answer': 'no', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'yes', 'answer_confidence': 'yes'}]",yes/no,1
VizWiz_train_00005103.jpg,"What is in this can? I already know it is a can, thank you.","[{'answer_confidence': 'yes', 'answer': 'beans'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'beans'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'beans'}, {'answer_confidence': 'yes', 'answer': 'baked beans'}, {'answer_confidence': 'maybe', 'answer': 'beans'}, {'answer_confidence': 'maybe', 'answer': 'beans'}, {'answer_confidence': 'yes', 'answer': 'beans'}, {'answer_confidence': 'yes', 'answer': 'baked beans'}]",other,1
VizWiz_train_00014799.jpg,can you tell me what this is?,"[{'answer_confidence': 'yes', 'answer': 'churro nuggets'}, {'answer_confidence': 'yes', 'answer': 'luanas churro nuggets'}, {'answer_confidence': 'yes', 'answer': 'churro nuggets'}, {'answer_confidence': 'yes', 'answer': 'luanas churro nuggets'}, {'answer_confidence': 'yes', 'answer': 'churro nuggets'}, {'answer_confidence': 'yes', 'answer': 'churro nuggets'}, {'answer_confidence': 'yes', 'answer': 'snacks'}, {'answer_confidence': 'yes', 'answer': 'chicken nuggets'}, {'answer_confidence': 'yes', 'answer': 'luanas churro nuggets'}, {'answer_confidence': 'yes', 'answer': 'churro nuggets'}]",other,1
VizWiz_train_00004864.jpg,sending message,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'garden salad'}, {'answer_confidence': 'no', 'answer': 'no'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'bag garden salad'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00015238.jpg,What is on the pennant on my wall?,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'trump caricature'}, {'answer_confidence': 'yes', 'answer': 'hot wheels'}, {'answer_confidence': 'maybe', 'answer': 'has many blocks rainbow colors'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'design'}]",unanswerable,0
VizWiz_train_00005168.jpg,Sweet Jesus.,"[{'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00004417.jpg,"Yes, I need to determine the captcha code in this image.  Thank you.","[{'answer': 'unsuitable', 'answer_confidence': 'no'}, {'answer': 'unsuitable', 'answer_confidence': 'yes'}, {'answer': 'unsuitable', 'answer_confidence': 'yes'}, {'answer': 'unsuitable', 'answer_confidence': 'yes'}, {'answer': 'unsuitable', 'answer_confidence': 'yes'}, {'answer': 'cant tell', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'unsuitable', 'answer_confidence': 'no'}, {'answer': 'no', 'answer_confidence': 'maybe'}, {'answer': 'unsuitable', 'answer_confidence': 'yes'}]",unanswerable,0
VizWiz_train_00019209.jpg,"what color is this shirt, thank you?","[{'answer_confidence': 'yes', 'answer': 'purple'}, {'answer_confidence': 'yes', 'answer': 'purple'}, {'answer_confidence': 'yes', 'answer': 'purple'}, {'answer_confidence': 'yes', 'answer': 'purple'}, {'answer_confidence': 'yes', 'answer': 'lavendar'}, {'answer_confidence': 'yes', 'answer': 'purple'}, {'answer_confidence': 'yes', 'answer': 'purple'}, {'answer_confidence': 'yes', 'answer': 'fuschia'}, {'answer_confidence': 'yes', 'answer': 'pink'}, {'answer_confidence': 'yes', 'answer': 'puce'}]",other,1
VizWiz_train_00005500.jpg,Who is this person?,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'baseball player'}, {'answer_confidence': 'yes', 'answer': 'los angeles kings'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'john doe'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00016349.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'artichoke bottoms'}, {'answer_confidence': 'yes', 'answer': 'artichoke hearts'}, {'answer_confidence': 'yes', 'answer': 'canned artichoke bottoms'}, {'answer_confidence': 'yes', 'answer': 'artichoke bottoms'}, {'answer_confidence': 'yes', 'answer': 'artichoke bottoms'}, {'answer_confidence': 'yes', 'answer': 'artichoke'}, {'answer_confidence': 'yes', 'answer': 'artichoke bottoms'}, {'answer_confidence': 'yes', 'answer': 'reese artichoke bottoms'}, {'answer_confidence': 'yes', 'answer': 'artichokes'}, {'answer_confidence': 'yes', 'answer': 'artichoke bottoms'}]",other,1
VizWiz_train_00000787.jpg,"Hello, could you please tell me what color is this audio cable? Thank you.","[{'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'white'}]",other,1
VizWiz_train_00011090.jpg,What color is this shirt?,"[{'answer_confidence': 'yes', 'answer': 'red'}, {'answer_confidence': 'yes', 'answer': 'red'}, {'answer_confidence': 'yes', 'answer': 'red'}, {'answer_confidence': 'yes', 'answer': 'pink'}, {'answer_confidence': 'yes', 'answer': 'pink'}, {'answer_confidence': 'yes', 'answer': 'maroon'}, {'answer_confidence': 'yes', 'answer': 'red'}, {'answer_confidence': 'maybe', 'answer': 'pink'}, {'answer_confidence': 'maybe', 'answer': 'salmon'}, {'answer_confidence': 'yes', 'answer': 'burgundy'}]",other,1
VizWiz_train_00011406.jpg,"Can you tell me if this is shampoo, conditioner, or lotion? Thanks","[{'answer_confidence': 'maybe', 'answer': 'conditioner'}, {'answer_confidence': 'yes', 'answer': 'conditioner'}, {'answer_confidence': 'yes', 'answer': 'conditioner'}, {'answer_confidence': 'yes', 'answer': 'shampoo'}, {'answer_confidence': 'yes', 'answer': 'conditioner'}, {'answer_confidence': 'yes', 'answer': 'conditioner'}, {'answer_confidence': 'yes', 'answer': 'conditioner'}, {'answer_confidence': 'yes', 'answer': 'nexus pro mend conditioner'}, {'answer_confidence': 'yes', 'answer': 'conditioner'}, {'answer_confidence': 'yes', 'answer': 'conditioner'}]",other,1
VizWiz_train_00016106.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'body wash'}, {'answer_confidence': 'yes', 'answer': 'body wash'}, {'answer_confidence': 'yes', 'answer': 'soap'}, {'answer_confidence': 'yes', 'answer': 'body wash'}, {'answer_confidence': 'yes', 'answer': 'body wash'}, {'answer_confidence': 'maybe', 'answer': 'body wash'}, {'answer_confidence': 'yes', 'answer': 'body wash'}, {'answer_confidence': 'yes', 'answer': 'body wash'}, {'answer_confidence': 'yes', 'answer': 'white rain body wash'}, {'answer_confidence': 'yes', 'answer': 'body wash'}]",other,1
VizWiz_train_00015671.jpg,What kind of coffee is this?,"[{'answer_confidence': 'yes', 'answer': 'tullys extra bold kona blend'}, {'answer_confidence': 'yes', 'answer': 'extra bold'}, {'answer_confidence': 'yes', 'answer': 'tullys extra bold kona blend'}, {'answer_confidence': 'maybe', 'answer': 'kona blend'}, {'answer_confidence': 'yes', 'answer': 'kona'}, {'answer_confidence': 'maybe', 'answer': 'extra bold kona blend'}, {'answer_confidence': 'yes', 'answer': 'kona blend'}, {'answer_confidence': 'yes', 'answer': 'kona blend extra bold'}, {'answer_confidence': 'yes', 'answer': 'tullys extra bold kona coffee'}, {'answer_confidence': 'yes', 'answer': 'kona blend'}]",other,1
VizWiz_train_00006605.jpg,Is it black?,"[{'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no green white'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'maybe', 'answer': 'yes'}]",yes/no,1
VizWiz_train_00011769.jpg,Which color is it? ,"[{'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'teal'}, {'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'green'}]",other,1
VizWiz_train_00010860.jpg,"Record. Is this a diet coke? Record. Record. Record a question, record a question, record. ","[{'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'regular coke'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'no', 'answer': 'no regular'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'can coca cola'}, {'answer_confidence': 'yes', 'answer': 'regular coke'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no regular coke'}]",yes/no,1
VizWiz_train_00011890.jpg,what is this?,"[{'answer_confidence': 'yes', 'answer': 'this nacho'}, {'answer_confidence': 'yes', 'answer': 'doritos'}, {'answer_confidence': 'maybe', 'answer': 'chips'}, {'answer_confidence': 'maybe', 'answer': 'doritos'}, {'answer_confidence': 'yes', 'answer': 'nacho cheese doritos'}, {'answer_confidence': 'yes', 'answer': 'doritos'}, {'answer_confidence': 'yes', 'answer': 'doritos'}, {'answer_confidence': 'yes', 'answer': 'doritos nacho cheese'}, {'answer_confidence': 'yes', 'answer': 'nacho cheese doritos'}, {'answer_confidence': 'yes', 'answer': 'doritos'}]",other,1
VizWiz_train_00003976.jpg,What color are my shoes?,"[{'answer_confidence': 'yes', 'answer': 'they black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}]",other,1
VizWiz_train_00018338.jpg,What's this?,"[{'answer_confidence': 'maybe', 'answer': 'bin cables'}, {'answer_confidence': 'maybe', 'answer': 'blue bin'}, {'answer_confidence': 'yes', 'answer': 'desk'}, {'answer_confidence': 'yes', 'answer': 'office desk'}, {'answer_confidence': 'maybe', 'answer': 'computer monitor plastic bin'}, {'answer_confidence': 'yes', 'answer': 'bin'}, {'answer_confidence': 'maybe', 'answer': 'desk'}, {'answer_confidence': 'maybe', 'answer': 'desk'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'computer box'}]",other,1
VizWiz_train_00010418.jpg,What's the sky look like today?,"[{'answer_confidence': 'maybe', 'answer': 'clear'}, {'answer_confidence': 'yes', 'answer': 'overcast'}, {'answer_confidence': 'yes', 'answer': 'cloudy'}, {'answer_confidence': 'yes', 'answer': 'bright'}, {'answer_confidence': 'yes', 'answer': 'white rain possible'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'maybe', 'answer': 'clear'}, {'answer_confidence': 'yes', 'answer': 'cloudy'}, {'answer_confidence': 'maybe', 'answer': 'bright sunny'}, {'answer_confidence': 'yes', 'answer': 'clear'}]",other,1
